frame,t,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light,zone,yaw_fresh,dist,yaw,bearing,x,y,alpha_deg
1547,51.57,0,0,0,0,0,0,후면,0,,,,,,
1548,51.6,0,0,0,0,0,0,후면,0,,,,,,
1549,51.63,0,0,0,0,0,0,후면,0,,,,,,
1550,51.67,0,0,0,0,0,0,후면,0,,,,,,
1551,51.7,0,0,0,0,0,0,후면,0,,,,,,
1552,51.73,0,0,0,0,0,0,후면,0,,,,,,
1553,51.77,0,0,0,0,0,0,후면,0,,,,,,
1554,51.8,0,0,0,0,0,0,후면,0,,,,,,
1555,51.83,0,0,0,0,0,0,후면,0,,,,,,
1556,51.87,0,0,0,0,0,0,후면,0,,,,,,
1557,51.9,0,0,0,0,0,0,후면,0,,,,,,
1558,51.93,0,0,0,0,0,0,후면,0,,,,,,
1559,51.97,0,0,0,0,0,0,후면,0,,,,,,
1560,52.0,0,0,0,0,0,0,후면,0,,,,,,
1561,52.03,0,0,0,0,0,0,후면,0,,,,,,
1562,52.07,0,0,0,0,0,0,후면,0,,,,,,
1563,52.1,0,0,0,0,0,0,후면,0,,,,,,
1564,52.13,0,0,0,0,0,0,후면,0,,,,,,
1565,52.17,0,0,0,0,0,0,후면,0,,,,,,
1566,52.2,0,0,0,0,0,0,후면,0,,,,,,
1567,52.23,0,0,0,0,0,0,후면,0,,,,,,
1568,52.27,0,0,0,0,0,0,후면,0,,,,,,
1569,52.3,0,0,0,0,0,0,후면,0,,,,,,
1570,52.33,0,0,0,0,0,0,후면,0,,,,,,
1571,52.37,0,0,0,0,0,0,후면,0,,,,,,
1572,52.4,0,0,0,0,0,0,후면,0,,,,,,
1573,52.43,0,0,0,0,0,0,후면,0,,,,,,
1574,52.47,0,0,0,0,0,0,후면,0,,,,,,
1575,52.5,0,0,0,0,0,0,후면,0,,,,,,
1576,52.53,0,0,0,0,0,0,후면,0,,,,,,
1577,52.57,0,0,0,0,0,0,후면,0,,,,,,
1578,52.6,0,0,0,0,0,0,후면,0,,,,,,
1579,52.63,0,0,0,0,0,0,후면,0,,,,,,
1580,52.67,0,0,0,0,0,0,후면,0,,,,,,
1581,52.7,0,0,0,0,0,0,후면,0,,,,,,
1582,52.73,0,0,0,0,0,0,후면,0,,,,,,
1583,52.77,0,0,0,0,0,0,후면,0,,,,,,
1584,52.8,0,0,0,0,0,0,후면,0,,,,,,
1585,52.83,0,0,0,0,0,0,후면,0,,,,,,
1586,52.87,0,0,0,0,0,0,후면,0,,,,,,
1587,52.9,0,0,0,0,0,0,후면,0,,,,,,
1588,52.93,0,0,0,0,0,0,후면,0,,,,,,
1589,52.97,0,0,0,0,0,0,후면,0,,,,,,
1590,53.0,0,0,0,0,0,0,후면,0,,,,,,
1591,53.03,0,0,0,0,0,0,후면,0,,,,,,
1592,53.07,0,0,0,0,0,0,후면,0,,,,,,
1593,53.1,0,0,0,0,0,0,후면,0,,,,,,
1594,53.13,0,0,0,0,0,0,후면,0,,,,,,
1595,53.17,0,0,0,0,0,0,후면,0,,,,,,
1596,53.2,0,0,0,0,0,0,후면,0,,,,,,
1597,53.23,0,0,0,0,0,0,후면,0,,,,,,
1598,53.27,0,0,0,0,0,0,후면,0,,,,,,
1599,53.3,0,0,0,0,0,0,후면,0,,,,,,
1600,53.33,0,0,0,0,0,0,후면,0,,,,,,
1601,53.37,0,0,0,0,0,0,후면,0,,,,,,
1602,53.4,0,0,0,0,0,0,후면,0,,,,,,
1603,53.43,0,0,0,0,0,0,후면,0,,,,,,
1604,53.47,0,0,0,0,0,0,후면,0,,,,,,
1605,53.5,0,0,0,0,0,0,후면,0,,,,,,
1606,53.53,0,0,0,0,0,0,후면,0,,,,,,
1607,53.57,0,0,0,0,0,0,후면,0,,,,,,
1608,53.6,0,0,0,0,0,0,후면,0,,,,,,
1609,53.63,0,0,0,0,0,0,후면,0,,,,,,
1610,53.67,0,0,0,0,0,0,후면,0,,,,,,
1611,53.7,0,0,0,0,0,0,후면,0,,,,,,
1612,53.73,0,0,0,0,0,0,후면,0,,,,,,
1613,53.77,0,0,0,0,0,0,후면,0,,,,,,
1614,53.8,0,0,0,0,0,0,후면,0,,,,,,
1615,53.83,0,0,0,0,0,0,후면,0,,,,,,
1616,53.87,0,0,0,0,0,2,후면,0,,,,,,
1617,53.9,0,0,0,0,0,2,후면,0,,,,,,
1618,53.93,0,0,0,0,0,2,후면,0,,,,,,
1619,53.97,0,0,0,0,0,2,후면,0,,,,,,
1620,54.0,0,0,0,0,0,2,후면,0,,,,,,
1621,54.03,0,0,0,0,0,2,후면,0,,,,,,
1622,54.07,0,0,0,0,0,2,후면,0,,,,,,
1623,54.1,0,0,0,0,0,2,후면,0,,,,,,
1624,54.13,0,0,0,0,0,2,후면,0,,,,,,
1625,54.17,0,0,0,0,0,2,후면,0,,,,,,
1626,54.2,0,0,0,0,0,2,후면,0,,,,,,
1627,54.23,0,0,0,0,0,2,후면,0,,,,,,
1628,54.27,0,0,0,0,0,2,후면,0,,,,,,
1629,54.3,0,0,0,0,0,2,후면,0,,,,,,
1630,54.33,0,0,0,0,0,2,후면,0,,,,,,
1631,54.37,0,0,0,0,0,2,후면,0,,,,,,
1632,54.4,0,0,0,0,0,2,후면,0,,,,,,
1633,54.43,0,0,0,0,0,2,후면,0,,,,,,
1634,54.47,0,0,0,0,0,2,후면,0,,,,,,
1635,54.5,0,0,0,1,0,2,후면,0,,,,,,
1636,54.53,0,0,0,1,0,2,후면,0,,,,,,
1637,54.57,0,0,0,1,0,2,후면,0,,,,,,
1638,54.6,0,0,0,1,0,2,후면,0,,,,,,
1639,54.63,0,0,0,1,0,2,후면,0,,,,,,
1640,54.67,0,0,0,1,0,2,후면,0,,,,,,
1641,54.7,0,0,0,1,0,2,후면,0,,,,,,
1642,54.73,1,0,0,1,0,2,후면,0,,,,,,
1643,54.77,1,0,0,1,0,2,후면,0,,,,,,
1644,54.8,1,0,0,1,0,2,후면,0,,,,,,
1645,54.83,1,0,0,1,0,2,후면,0,,,,,,
1646,54.87,1,0,0,1,0,2,후면,0,,,,,,
1647,54.9,1,0,0,1,0,2,후면,0,,,,,,
1648,54.93,1,0,0,1,0,2,후면,0,,,,,,
1649,54.97,1,0,0,1,0,2,후면,0,,,,,,
1650,55.0,1,0,0,1,0,2,후면,0,,,,,,
1651,55.03,1,0,0,1,0,2,후면,0,,,,,,
1652,55.07,1,0,0,1,0,2,후면,0,,,,,,
1653,55.1,0,0,0,1,0,2,후면,0,,,,,,
1654,55.13,0,0,0,1,0,2,후면,0,,,,,,
1655,55.17,0,0,0,1,0,2,후면,0,,,,,,
1656,55.2,0,0,0,1,0,2,후면,0,,,,,,
1657,55.23,1,0,0,1,0,2,후면,0,,,,,,
1658,55.27,1,0,0,1,0,2,후면,0,,,,,,
1659,55.3,1,0,0,1,0,2,후면,0,,,,,,
1660,55.33,1,0,0,1,0,2,후면,0,,,,,,
1661,55.37,1,0,0,1,0,2,후면,0,1.1,-42.6,-24.5,-0.007,1.327,-71.9
1662,55.4,1,0,0,1,0,2,후면,1,1.06,-36.2,-23.4,0.154,1.307,-77.2
1663,55.43,1,0,0,1,0,2,후면,1,1.033,-31.3,-22.5,0.273,1.28,-81.2
1664,55.47,1,0,0,1,0,2,후면,1,1.017,-28.2,-21.4,0.345,1.258,-83.3
1665,55.5,1,0,0,1,0,2,후면,1,1.006,-26.6,-20.4,0.382,1.242,-83.8
1666,55.53,1,0,0,1,0,2,후면,1,1.005,-24.2,-19.4,0.434,1.23,-85.3
1667,55.57,1,0,0,1,0,2,후면,1,1.002,-23.5,-18.4,0.448,1.224,-84.9
1668,55.6,1,0,0,1,0,2,후면,1,1.007,-22.0,-17.4,0.48,1.22,-85.4
1669,55.63,1,0,0,1,0,2,후면,0,1.008,-22.0,-16.4,0.481,1.221,-84.4
1670,55.67,1,0,0,1,0,2,후면,0,1.016,-22.0,-15.4,0.48,1.228,-83.4
1671,55.7,1,0,0,1,0,2,후면,0,1.02,-22.0,-14.4,0.481,1.232,-82.4
1672,55.73,1,0,0,1,0,2,후면,0,1.027,-22.0,-13.4,0.481,1.239,-81.4
1673,55.77,1,0,0,1,0,2,후면,0,1.035,-22.0,-12.4,0.48,1.246,-80.4
1674,55.8,1,0,0,1,0,2,후면,0,1.043,-22.0,-11.5,0.481,1.253,-79.4
1675,55.83,1,0,0,1,0,2,후면,0,1.05,-22.0,-10.5,0.481,1.259,-78.5
1676,55.87,1,0,0,1,0,2,후면,0,1.057,-22.0,-9.5,0.48,1.266,-77.5
1677,55.9,1,0,0,1,0,2,후면,0,1.064,-22.0,-8.5,0.478,1.272,-76.5
1678,55.93,1,0,0,1,0,2,후면,0,1.07,-22.0,-7.6,0.477,1.278,-75.6
1679,55.97,1,0,0,1,0,2,후면,0,1.078,-22.0,-6.8,0.474,1.285,-74.8
1680,56.0,1,0,0,1,0,4,후면,0,1.082,-22.0,-6.0,-0.294,1.038,-74.0
1681,56.03,1,0,0,1,0,2,후면,0,1.084,-22.0,-5.2,-0.323,1.032,-73.2
1682,56.07,1,0,0,1,0,2,후면,0,1.086,-22.0,-4.5,-0.327,1.032,-72.4
1683,56.1,1,0,0,1,0,2,후면,0,1.087,-22.0,-3.8,-0.33,1.032,-71.8
1684,56.13,1,0,0,1,0,2,후면,0,1.088,-22.0,-3.2,-0.333,1.03,-71.2
1685,56.17,1,0,0,1,0,2,후면,0,1.089,-22.0,-2.7,-0.336,1.029,-70.7
1686,56.2,1,0,0,1,0,2,후면,0,1.097,-22.0,-2.1,-0.341,1.034,-70.1
1687,56.23,1,0,0,1,0,2,후면,0,1.105,-22.0,-1.7,-0.346,1.039,-69.6
1688,56.27,1,0,0,1,0,2,후면,0,1.105,-22.0,-1.3,-0.348,1.038,-69.2
1689,56.3,1,0,0,1,0,2,후면,0,1.11,-22.0,-0.8,-0.352,1.041,-68.8
1690,56.33,1,0,0,1,0,2,후면,0,1.113,-22.0,-0.5,-0.355,1.042,-68.5
1691,56.37,1,0,0,1,0,2,후면,0,1.114,-22.0,-0.2,-0.358,1.041,-68.2
1692,56.4,1,0,0,1,0,2,후면,0,1.111,-22.0,-0.0,-0.357,1.039,-68.0
1693,56.43,1,0,0,1,0,2,후면,0,1.112,-22.0,0.2,-0.358,1.039,-67.8
1694,56.47,1,0,0,1,0,2,후면,0,1.11,-22.0,0.5,-0.359,1.037,-67.5
1695,56.5,1,0,0,1,0,2,후면,0,1.11,-22.0,0.7,-0.361,1.036,-67.3
1696,56.53,1,0,0,1,0,2,후면,0,1.109,-22.0,0.8,-0.362,1.035,-67.2
1697,56.57,1,0,0,1,0,2,후면,0,1.11,-22.0,0.9,-0.362,1.035,-67.0
1698,56.6,1,0,0,1,0,2,후면,0,1.111,-22.0,1.0,-0.363,1.035,-67.0
1699,56.63,1,0,0,1,0,2,후면,0,1.111,-22.0,1.1,-0.364,1.036,-66.9
1700,56.67,1,0,0,1,0,2,후면,0,1.111,-22.0,1.2,-0.364,1.035,-66.8
1701,56.7,1,0,0,1,0,2,후면,0,1.111,-22.0,1.3,-0.364,1.035,-66.7
1702,56.73,1,0,0,1,0,2,후면,0,1.109,-22.0,1.3,-0.364,1.033,-66.6
1703,56.77,1,0,0,1,0,2,후면,0,1.108,-22.0,1.4,-0.364,1.032,-66.6
1704,56.8,1,0,0,1,0,2,후면,0,1.109,-22.0,1.5,-0.364,1.032,-66.5
1705,56.83,1,0,0,1,0,2,후면,0,1.108,-22.0,1.6,-0.364,1.032,-66.4
1706,56.87,1,0,0,1,0,2,후면,0,1.111,-22.0,1.7,-0.365,1.034,-66.3
1707,56.9,1,0,0,1,0,2,후면,0,1.115,-22.0,1.8,-0.367,1.037,-66.2
1708,56.93,1,0,0,1,0,2,후면,0,1.119,-22.0,1.9,-0.368,1.039,-66.1
1709,56.97,1,0,0,1,0,2,후면,0,1.123,-22.0,2.0,-0.37,1.043,-66.0
1710,57.0,1,0,0,1,0,2,후면,0,1.127,-22.0,2.1,-0.371,1.045,-65.9
1711,57.03,1,0,0,1,0,2,후면,0,1.128,-22.0,2.1,-0.371,1.047,-65.8
1712,57.07,1,0,0,1,0,2,후면,0,1.127,-22.0,2.2,-0.371,1.046,-65.8
1713,57.1,1,0,0,1,1,3,후면,0,1.129,-22.0,2.3,-0.059,1.156,-65.7
1714,57.13,1,0,0,1,1,3,후면,0,1.128,-22.0,2.4,-0.059,1.156,-65.6
1715,57.17,1,0,0,1,1,3,후면,0,1.128,-22.0,2.5,-0.06,1.156,-65.4
1716,57.2,1,0,0,1,1,3,후면,0,1.13,-22.0,2.7,-0.062,1.157,-65.3
1717,57.23,1,0,0,1,1,3,후면,0,1.134,-22.0,2.8,-0.064,1.161,-65.2
1718,57.27,1,0,0,1,1,3,후면,0,1.138,-22.0,2.9,-0.065,1.165,-65.1
1719,57.3,1,0,0,1,1,3,후면,0,1.143,-22.0,3.0,-0.067,1.169,-65.0
1720,57.33,1,0,0,1,1,3,후면,0,1.147,-22.0,3.1,-0.069,1.172,-64.9
1721,57.37,1,0,0,1,1,3,후면,0,1.152,-22.0,3.2,-0.071,1.176,-64.8
1722,57.4,1,0,0,1,1,3,후면,0,1.156,-22.0,3.2,-0.073,1.18,-64.8
1723,57.43,1,0,0,1,1,3,후면,0,1.159,-22.0,3.3,-0.075,1.183,-64.7
1724,57.47,1,0,0,1,1,3,후면,0,1.164,-22.0,3.3,-0.077,1.187,-64.7
1725,57.5,1,0,0,1,1,3,후면,0,1.167,-22.0,3.3,-0.078,1.191,-64.7
1726,57.53,1,0,0,1,1,3,후면,0,1.171,-22.0,3.3,-0.08,1.194,-64.6
1727,57.57,1,0,0,1,1,3,후면,0,1.176,-22.0,3.4,-0.081,1.198,-64.6
1728,57.6,1,0,0,1,1,3,후면,0,1.18,-22.0,3.4,-0.084,1.202,-64.6
1729,57.63,1,0,0,1,1,3,후면,0,1.184,-22.0,3.4,-0.086,1.206,-64.6
1730,57.67,1,0,0,1,1,3,후면,0,1.19,-22.0,3.3,-0.088,1.211,-64.6
1731,57.7,1,0,0,1,1,3,후면,0,1.19,-22.0,3.3,-0.089,1.212,-64.7
1732,57.73,1,0,0,1,1,3,후면,0,1.196,-22.0,3.3,-0.091,1.217,-64.7
1733,57.77,1,0,0,1,1,3,후면,0,1.199,-22.0,3.3,-0.093,1.221,-64.7
1734,57.8,1,0,0,1,1,2,후면,0,1.203,-22.0,3.3,-0.406,1.114,-64.7
1735,57.83,1,0,0,1,1,2,후면,0,1.208,-22.0,3.3,-0.408,1.119,-64.7
1736,57.87,1,0,0,1,1,3,후면,0,1.213,-22.0,3.3,-0.1,1.234,-64.7
1737,57.9,1,0,0,1,1,3,후면,0,1.218,-22.0,3.2,-0.102,1.238,-64.7
1738,57.93,1,0,0,1,1,3,후면,0,1.222,-22.0,3.2,-0.104,1.242,-64.8
1739,57.97,1,0,0,1,1,3,후면,0,1.23,-22.0,3.2,-0.106,1.249,-64.8
1740,58.0,1,0,0,1,1,3,후면,0,1.235,-22.0,3.1,-0.108,1.255,-64.9
1741,58.03,1,0,0,1,1,3,후면,0,1.243,-22.0,3.0,-0.112,1.262,-65.0
1742,58.07,1,0,0,1,1,3,후면,0,1.25,-22.0,3.0,-0.115,1.268,-65.0
1743,58.1,1,0,0,1,1,3,후면,0,1.261,-22.0,2.9,-0.119,1.277,-65.1
1744,58.13,1,0,0,1,1,3,후면,0,1.269,-22.0,2.8,-0.122,1.285,-65.2
1745,58.17,1,0,0,1,1,3,후면,0,1.284,-22.0,2.6,-0.128,1.297,-65.3
1746,58.2,1,0,0,1,1,3,후면,0,1.296,-22.0,2.4,-0.133,1.308,-65.5
1747,58.23,1,0,0,1,1,3,후면,0,1.302,-22.0,2.2,-0.135,1.313,-65.8
1748,58.27,1,0,0,1,1,3,후면,0,1.306,-22.0,2.0,-0.137,1.317,-66.0
1749,58.3,1,0,0,1,1,3,후면,0,1.309,-22.0,1.8,-0.137,1.32,-66.2
1750,58.33,1,0,0,1,1,3,후면,0,1.306,-22.0,1.6,-0.135,1.318,-66.4
1751,58.37,1,0,0,1,1,3,후면,0,1.302,-22.0,1.4,-0.133,1.315,-66.6
1752,58.4,1,0,0,1,1,3,후면,0,1.301,-22.0,1.3,-0.132,1.315,-66.7
1753,58.43,1,0,0,1,1,3,후면,0,1.301,-22.0,1.2,-0.131,1.315,-66.8
1754,58.47,1,0,0,1,1,3,후면,0,1.304,-22.0,1.2,-0.133,1.318,-66.8
1755,58.5,1,0,0,1,1,3,후면,0,1.305,-22.0,1.1,-0.134,1.319,-66.9
1756,58.53,1,0,0,1,1,3,후면,0,1.31,-22.0,1.1,-0.135,1.324,-66.9
1757,58.57,1,0,0,1,1,3,후면,0,1.31,-22.0,1.0,-0.136,1.324,-67.0
1758,58.6,1,0,0,1,1,3,후면,0,1.312,-22.0,0.9,-0.136,1.326,-67.1
1759,58.63,1,0,0,1,1,3,후면,0,1.316,-22.0,0.9,-0.137,1.33,-67.1
1760,58.67,1,0,0,1,1,3,후면,0,1.321,-22.0,0.8,-0.139,1.335,-67.1
1761,58.7,1,0,0,1,1,3,후면,0,1.326,-22.0,0.8,-0.141,1.34,-67.2
1762,58.73,1,0,0,1,1,4,후면,0,1.331,-22.0,0.8,-0.441,1.228,-67.2
1763,58.77,1,0,0,1,1,4,후면,0,1.338,-22.0,0.7,-0.443,1.234,-67.3
1764,58.8,1,0,0,1,1,4,후면,0,1.345,-22.0,0.7,-0.445,1.241,-67.3
1765,58.83,1,0,0,1,1,4,후면,0,1.351,-22.0,0.7,-0.448,1.246,-67.3
1766,58.87,1,0,0,1,1,4,후면,0,1.36,-22.0,0.6,-0.451,1.253,-67.3
1767,58.9,1,0,0,1,1,4,후면,0,1.365,-22.0,0.6,-0.453,1.259,-67.4
1768,58.93,1,0,0,1,1,4,후면,0,1.373,-22.0,0.6,-0.455,1.266,-67.4
1769,58.97,1,0,0,1,1,4,후면,0,1.383,-22.0,0.6,-0.459,1.274,-67.4
1770,59.0,1,0,0,1,1,4,후면,0,1.394,-22.0,0.6,-0.463,1.283,-67.4
1771,59.03,1,0,0,1,1,4,후면,0,1.401,-22.0,0.6,-0.466,1.29,-67.4
1772,59.07,1,0,0,1,1,4,후면,0,1.413,-22.0,0.6,-0.471,1.3,-67.4
1773,59.1,1,0,0,1,1,4,후면,0,1.423,-22.0,0.6,-0.475,1.309,-67.4
1774,59.13,1,0,0,1,1,4,후면,0,1.433,-22.0,0.5,-0.479,1.317,-67.4
1775,59.17,1,0,0,1,1,4,후면,0,1.437,-22.0,0.5,-0.48,1.321,-67.5
1776,59.2,1,0,0,1,1,4,후면,0,1.446,-22.0,0.5,-0.484,1.33,-67.5
1777,59.23,1,0,0,1,1,4,후면,0,1.46,-22.0,0.5,-0.489,1.341,-67.5
1778,59.27,1,0,0,1,1,4,후면,0,1.473,-22.0,0.4,-0.493,1.353,-67.6
1779,59.3,1,0,0,1,1,4,후면,0,1.48,-22.0,0.4,-0.496,1.36,-67.6
1780,59.33,1,0,0,1,1,4,후면,0,1.486,-22.0,0.4,-0.498,1.365,-67.6
1781,59.37,1,0,0,1,1,4,후면,0,1.494,-22.0,0.3,-0.5,1.373,-67.6
1782,59.4,1,0,0,1,1,4,후면,0,1.501,-22.0,0.3,-0.503,1.38,-67.7
1783,59.43,1,0,0,1,1,4,후면,0,1.507,-22.0,0.3,-0.505,1.385,-67.7
1784,59.47,1,0,0,1,1,4,후면,0,1.51,-22.0,0.3,-0.507,1.388,-67.6
1785,59.5,1,0,0,1,1,4,후면,0,1.514,-22.0,0.4,-0.509,1.393,-67.6
1786,59.53,1,0,0,1,1,4,후면,0,1.516,-22.0,0.4,-0.509,1.395,-67.6
1787,59.57,1,0,0,1,1,4,후면,0,1.519,-22.0,0.4,-0.511,1.399,-67.6
1788,59.6,1,0,0,1,1,4,후면,0,1.523,-22.0,0.4,-0.512,1.402,-67.6
1789,59.63,1,0,0,1,1,4,후면,0,1.531,-22.0,0.4,-0.213,1.528,-67.6
1790,59.67,1,0,0,1,1,4,후면,0,1.535,-22.0,0.5,-0.517,1.413,-67.5
1791,59.7,1,0,0,1,1,4,후면,0,1.54,-22.0,0.5,-0.216,1.537,-67.5
1792,59.73,1,0,0,1,1,4,후면,0,1.547,-22.0,0.5,-0.218,1.543,-67.5
1793,59.77,1,0,0,1,1,4,후면,0,1.55,-22.0,0.5,-0.218,1.546,-67.5
1794,59.8,1,0,0,1,1,4,후면,0,1.557,-22.0,0.5,-0.219,1.553,-67.5
1795,59.83,1,0,0,1,1,4,후면,0,1.563,-22.0,0.5,-0.22,1.558,-67.5
1796,59.87,1,0,0,1,1,4,후면,0,1.566,-22.0,0.6,-0.221,1.561,-67.4
1797,59.9,1,0,0,1,1,4,후면,0,1.567,-22.0,0.7,-0.222,1.562,-67.3
1798,59.93,1,0,0,1,1,4,후면,0,1.564,-22.0,0.7,-0.525,1.44,-67.2
1799,59.97,1,0,0,1,1,4,후면,0,1.57,-22.0,0.9,-0.225,1.565,-67.1
1800,60.0,1,0,0,1,1,4,후면,0,1.584,-22.0,1.0,-0.229,1.576,-67.0
1801,60.03,1,0,0,1,1,4,후면,0,1.599,-22.0,1.1,-0.232,1.589,-66.9
1802,60.07,1,0,0,1,1,4,후면,0,1.608,-22.0,1.2,-0.234,1.598,-66.8
1803,60.1,1,0,0,1,1,4,후면,0,1.618,-22.0,1.3,-0.236,1.607,-66.7
1804,60.13,1,0,0,1,1,4,후면,0,1.628,-22.0,1.4,-0.238,1.615,-66.6
1805,60.17,1,0,0,1,1,4,후면,0,1.631,-22.0,1.5,-0.239,1.617,-66.5
1806,60.2,1,0,0,1,1,4,후면,0,1.625,-22.0,1.6,-0.238,1.613,-66.3
1807,60.23,1,0,0,1,1,4,후면,0,1.625,-22.0,1.8,-0.237,1.612,-66.2
1808,60.27,1,0,0,1,1,4,후면,0,1.621,-22.0,1.9,-0.235,1.61,-66.0
1809,60.3,1,0,0,1,1,4,후면,0,1.617,-22.0,2.1,-0.234,1.607,-65.9
1810,60.33,1,0,0,1,1,4,후면,0,1.622,-22.0,2.3,-0.236,1.611,-65.7
1811,60.37,1,0,0,1,1,4,후면,0,1.63,-22.0,2.5,-0.238,1.617,-65.5
1812,60.4,1,0,0,1,1,4,후면,0,1.623,-22.0,2.7,-0.236,1.611,-65.3
1813,60.43,1,0,0,1,1,4,후면,0,1.624,-22.0,2.9,-0.236,1.613,-65.1
1814,60.47,1,0,0,1,1,4,후면,0,1.63,-22.0,3.1,-0.238,1.617,-64.9
1815,60.5,1,0,0,1,1,4,후면,0,1.638,-22.0,3.3,-0.241,1.624,-64.7
1816,60.53,1,0,0,1,1,4,후면,0,1.634,-22.0,3.6,-0.24,1.62,-64.4
1817,60.57,1,0,0,1,1,4,후면,0,1.633,-22.0,3.8,-0.24,1.62,-64.2
1818,60.6,1,0,0,1,1,4,후면,0,1.631,-22.0,4.0,-0.24,1.618,-63.9
1819,60.63,1,0,0,1,1,4,후면,0,1.639,-22.0,4.3,-0.242,1.625,-63.7
1820,60.67,1,0,0,1,1,4,후면,0,1.638,-22.0,4.6,-0.242,1.624,-63.4
1821,60.7,1,0,0,1,1,4,후면,0,1.627,-22.0,4.8,-0.546,1.492,-63.2
1822,60.73,1,0,0,1,1,4,후면,0,1.624,-22.0,5.0,-0.545,1.49,-63.0
1823,60.77,1,0,0,1,1,4,후면,0,1.621,-22.0,5.3,-0.545,1.487,-62.6
1824,60.8,1,0,0,1,1,4,후면,0,1.615,-22.0,5.7,-0.543,1.482,-62.3
1825,60.83,1,0,0,1,1,4,후면,0,1.609,-22.0,5.9,-0.541,1.477,-62.1
1826,60.87,1,0,0,1,1,4,후면,0,1.611,-22.0,6.3,-0.542,1.479,-61.7
1827,60.9,1,0,0,1,1,4,후면,0,1.611,-22.0,6.5,-0.542,1.479,-61.4
1828,60.93,1,0,0,1,1,4,후면,0,1.61,-22.0,6.8,-0.541,1.478,-61.2
1829,60.97,1,0,0,1,1,4,후면,0,1.607,-22.0,7.2,-0.541,1.476,-60.8
1830,61.0,1,0,0,1,1,4,후면,0,1.602,-22.0,7.5,-0.54,1.472,-60.4
1831,61.03,1,0,0,1,1,4,후면,0,1.597,-22.0,7.8,-0.537,1.468,-60.1
1832,61.07,1,0,0,1,1,4,후면,0,1.597,-22.0,8.2,-0.537,1.468,-59.8
1833,61.1,1,0,0,1,1,4,후면,0,1.6,-22.0,8.6,-0.539,1.47,-59.4
1834,61.13,1,0,0,1,1,4,후면,0,1.595,-22.0,8.9,-0.536,1.467,-59.1
1835,61.17,1,0,0,1,2,4,후면,0,1.6,-22.0,9.3,-0.537,1.472,-58.7
1836,61.2,1,0,0,1,1,4,후면,0,1.599,-22.0,9.7,-0.535,1.472,-58.3
1837,61.23,1,0,0,1,1,4,후면,0,1.598,-22.0,10.2,-0.537,1.471,-57.8
1838,61.27,1,0,0,1,1,4,후면,0,1.605,-22.0,10.7,-0.543,1.478,-57.3
1839,61.3,1,0,0,1,1,3,후면,0,1.622,-22.0,11.2,-0.865,1.375,-56.8
1840,61.33,1,0,0,1,1,3,후면,0,1.635,-22.0,11.7,-0.872,1.385,-56.3
1841,61.37,1,0,0,1,1,3,후면,0,1.637,-22.0,12.2,-0.876,1.386,-55.8
1842,61.4,1,0,0,1,1,3,후면,0,1.639,-22.0,12.7,-0.879,1.388,-55.3
1843,61.43,1,0,0,1,1,3,후면,0,1.632,-22.0,13.2,-0.879,1.383,-54.8
1844,61.47,1,0,0,1,1,2,후면,0,1.63,-22.0,13.6,-1.379,1.186,-54.4
1845,61.5,1,0,0,1,1,2,후면,0,1.633,-22.0,14.1,-1.381,1.188,-53.9
1846,61.53,1,0,0,1,1,2,후면,0,1.628,-22.0,14.5,-1.378,1.183,-53.5
1847,61.57,1,0,0,1,1,2,후면,0,1.628,-22.0,15.0,-1.379,1.183,-53.0
1848,61.6,1,0,0,1,1,2,후면,0,1.621,-22.0,15.4,-1.374,1.178,-52.6
1849,61.63,1,0,0,1,1,2,후면,0,1.625,-22.0,15.9,-1.377,1.181,-52.1
1850,61.67,1,0,0,1,1,2,후면,0,1.625,-22.0,16.3,-1.377,1.181,-51.7
1851,61.7,1,0,0,1,1,2,후면,0,1.627,-22.0,16.8,-1.378,1.183,-51.2
1852,61.73,1,0,0,1,1,2,후면,0,1.617,-22.0,17.2,-1.371,1.177,-50.8
1853,61.77,1,0,0,1,1,2,후면,0,1.612,-22.0,17.7,-1.368,1.173,-50.3
1854,61.8,1,0,0,1,1,2,후면,0,1.595,-22.0,18.2,-1.358,1.162,-49.8
1855,61.83,1,0,0,1,1,3,후면,0,1.592,-22.0,18.7,-1.356,1.159,-49.3
1856,61.87,1,0,0,1,2,3,후면,0,1.578,-22.0,19.2,-1.348,1.149,-48.7
1857,61.9,1,0,0,1,1,2,후면,0,1.567,-22.0,19.8,-1.342,1.141,-48.2
1858,61.93,1,0,0,1,1,2,후면,0,1.558,-22.0,20.3,-1.337,1.135,-47.7
1859,61.97,1,0,0,1,1,2,후면,0,1.549,-22.0,20.9,-1.332,1.128,-47.1
1860,62.0,1,0,0,1,1,2,후면,0,1.544,-22.0,21.4,-1.329,1.125,-46.6
1861,62.03,1,0,0,1,1,2,후면,0,1.539,-22.0,21.9,-1.326,1.121,-46.1
1862,62.07,1,0,0,1,1,2,후면,0,1.532,-22.0,22.5,-1.322,1.117,-45.5
1863,62.1,1,0,0,1,1,2,후면,0,1.522,-22.0,23.0,-1.315,1.11,-45.0
1864,62.13,1,0,0,1,1,2,후면,0,1.509,-22.0,23.6,-1.308,1.1,-44.4
1865,62.17,1,0,0,1,1,2,후면,0,1.504,-22.0,24.1,-1.306,1.096,-43.9
1866,62.2,1,0,0,1,1,2,후면,0,,,,,,
