frame,t,zone,n_obs,status,x,y,theta_deg,dist_plate,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light
1558,51.93,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1559,51.97,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1560,52.0,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1561,52.03,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1562,52.07,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1563,52.1,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1564,52.13,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1565,52.17,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1566,52.2,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1567,52.23,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1568,52.27,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1569,52.3,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1570,52.33,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1571,52.37,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1572,52.4,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1573,52.43,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1574,52.47,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1575,52.5,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1576,52.53,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1577,52.57,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1578,52.6,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1579,52.63,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1580,52.67,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1581,52.7,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1582,52.73,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1583,52.77,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1584,52.8,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1585,52.83,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1586,52.87,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1587,52.9,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1588,52.93,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1589,52.97,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1590,53.0,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1591,53.03,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1592,53.07,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1593,53.1,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1594,53.13,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1595,53.17,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1596,53.2,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1597,53.23,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1598,53.27,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1599,53.3,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1600,53.33,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1601,53.37,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1602,53.4,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1603,53.43,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1604,53.47,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1605,53.5,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1606,53.53,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1607,53.57,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1608,53.6,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1609,53.63,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1610,53.67,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1611,53.7,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1612,53.73,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1613,53.77,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1614,53.8,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1615,53.83,미확인,0,lost,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1616,53.87,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1617,53.9,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1618,53.93,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1619,53.97,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1620,54.0,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1621,54.03,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1622,54.07,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1623,54.1,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1624,54.13,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1625,54.17,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1626,54.2,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1627,54.23,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1628,54.27,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1629,54.3,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1630,54.33,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1631,54.37,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1632,54.4,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1633,54.43,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1634,54.47,미확인,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1635,54.5,미확인,3,track(3),-1.371,0.528,-0.2,1.16,0,0,0,1,0,2
1636,54.53,미확인,3,track(3),-1.397,0.486,2.8,1.16,0,0,0,1,0,2
1637,54.57,미확인,3,track(3),-1.426,0.445,5.8,1.16,0,0,0,1,0,2
1638,54.6,미확인,3,track(3),-1.461,0.409,8.8,1.16,0,0,0,1,0,2
1639,54.63,후면,3,track(3),-1.499,0.376,8.7,1.16,0,0,0,1,0,2
1640,54.67,후면,3,track(3),-1.54,0.349,8.1,1.16,0,0,0,1,0,2
1641,54.7,후면,3,track(3),-1.585,0.327,7.6,1.16,0,0,0,1,0,2
1642,54.73,후면,4,track(4),-1.634,0.314,10.6,1.16,1,0,0,1,0,2
1643,54.77,후면,4,track(4),-1.683,0.305,11.0,1.16,1,0,0,1,0,2
1644,54.8,후면,4,track(4),-1.733,0.3,10.6,1.16,1,0,0,1,0,2
1645,54.83,후면,4,track(4),-1.782,0.297,10.2,1.16,1,0,0,1,0,2
1646,54.87,후면,4,track(4),-1.832,0.296,9.7,1.16,1,0,0,1,0,2
1647,54.9,후면,4,track(4),-1.882,0.295,9.3,1.16,1,0,0,1,0,2
1648,54.93,후면,4,track(4),-1.932,0.295,8.8,1.16,1,0,0,1,0,2
1649,54.97,후면,4,track(4),-1.982,0.296,8.2,1.16,1,0,0,1,0,2
1650,55.0,후면,4,track(4),-2.032,0.296,7.7,1.16,1,0,0,1,0,2
1651,55.03,후면,4,track(4),-2.082,0.296,7.2,1.16,1,0,0,1,0,2
1652,55.07,후면,4,track(4),-2.132,0.296,6.6,1.16,1,0,0,1,0,2
1653,55.1,후면,3,track(3),-2.17,0.297,3.6,1.16,0,0,0,1,0,2
1654,55.13,후면,3,track(3),-2.205,0.297,0.6,1.16,0,0,0,1,0,2
1655,55.17,후면,3,track(3),-2.237,0.297,-0.3,1.16,0,0,0,1,0,2
1656,55.2,후면,3,track(3),-2.268,0.298,-1.0,1.16,0,0,0,1,0,2
1657,55.23,후면,4,track(4),-2.304,0.297,2.0,1.16,1,0,0,1,0,2
1658,55.27,후면,4,track(4),-2.339,0.297,2.4,1.16,1,0,0,1,0,2
1659,55.3,후면,4,track(4),-2.373,0.297,1.6,1.16,1,0,0,1,0,2
1660,55.33,후면,4,track(4),-2.405,0.297,0.8,1.16,1,0,0,1,0,2
1661,55.37,후면,4,track(4+p),-2.358,0.312,-2.2,1.1,1,0,0,1,0,2
1662,55.4,후면,4,track(4+p),-2.31,0.328,-5.2,1.06,1,0,0,1,0,2
1663,55.43,후면,4,track(4+p),-2.263,0.344,-8.2,1.03,1,0,0,1,0,2
1664,55.47,후면,4,track(4+p),-2.215,0.36,-11.2,1.02,1,0,0,1,0,2
1665,55.5,후면,4,track(4+p),-2.168,0.375,-14.2,1.01,1,0,0,1,0,2
1666,55.53,후면,4,track(4+p),-2.12,0.392,-17.2,1.0,1,0,0,1,0,2
1667,55.57,후면,4,track(4+p),-2.073,0.408,-20.2,1.0,1,0,0,1,0,2
1668,55.6,후면,4,track(4+p),-2.026,0.424,-23.2,1.01,1,0,0,1,0,2
1669,55.63,후면,4,track(4+p),-1.979,0.44,-26.2,1.01,1,0,0,1,0,2
1670,55.67,후면,4,track(4+p),-1.931,0.457,-29.2,1.02,1,0,0,1,0,2
1671,55.7,후면,4,track(4+p),-1.884,0.474,-32.2,1.02,1,0,0,1,0,2
1672,55.73,후면,4,track(4+p),-1.837,0.491,-35.2,1.03,1,0,0,1,0,2
1673,55.77,후면,4,track(4+p),-1.79,0.508,-38.2,1.04,1,0,0,1,0,2
1674,55.8,후면,4,track(4+p),-1.743,0.525,-41.2,1.04,1,0,0,1,0,2
1675,55.83,후면,4,track(4+p),-1.697,0.543,-44.2,1.05,1,0,0,1,0,2
1676,55.87,후면,4,track(4+p),-1.65,0.561,-47.2,1.06,1,0,0,1,0,2
1677,55.9,후면,4,track(4+p),-1.603,0.579,-50.2,1.06,1,0,0,1,0,2
1678,55.93,후면,4,track(4+p),-1.557,0.597,-53.2,1.07,1,0,0,1,0,2
1679,55.97,후면,4,track(4+p),-1.51,0.615,-56.2,1.08,1,0,0,1,0,2
1680,56.0,후면,4,track(4+p),-1.464,0.634,-59.2,1.08,1,0,0,1,0,4
1681,56.03,후면,3,track(3+p),-1.417,0.652,-62.2,1.08,1,0,0,1,0,2
1682,56.07,후면,3,track(3+p),-1.371,0.671,-65.2,1.09,1,0,0,1,0,2
1683,56.1,후면,3,track(3+p),-1.325,0.69,-68.2,1.09,1,0,0,1,0,2
1684,56.13,후면,3,track(3+p),-1.278,0.708,-71.2,1.09,1,0,0,1,0,2
1685,56.17,후면,3,track(3+p),-1.232,0.727,-74.2,1.09,1,0,0,1,0,2
1686,56.2,후면,3,track(3+p),-1.186,0.746,-77.2,1.1,1,0,0,1,0,2
1687,56.23,후면,3,track(3+p),-1.14,0.765,-80.2,1.1,1,0,0,1,0,2
1688,56.27,후면,3,track(3+p),-1.093,0.785,-83.2,1.1,1,0,0,1,0,2
1689,56.3,후면,3,track(3+p),-1.048,0.805,-86.2,1.11,1,0,0,1,0,2
1690,56.33,후면,3,track(3+p),-1.002,0.825,-87.1,1.11,1,0,0,1,0,2
1691,56.37,후면,3,track(3+p),-0.956,0.845,-87.5,1.11,1,0,0,1,0,2
1692,56.4,후면,3,track(3+p),-0.91,0.864,-87.7,1.11,1,0,0,1,0,2
1693,56.43,후면,3,track(3+p),-0.864,0.884,-88.1,1.11,1,0,0,1,0,2
1694,56.47,후면,3,track(3+p),-0.818,0.904,-88.5,1.11,1,0,0,1,0,2
1695,56.5,후면,3,track(3+p),-0.772,0.923,-88.8,1.11,1,0,0,1,0,2
1696,56.53,후면,3,track(3+p),-0.726,0.943,-89.1,1.11,1,0,0,1,0,2
1697,56.57,후면,3,track(3+p),-0.678,0.956,-86.1,1.11,1,0,0,1,0,2
1698,56.6,후면,3,track(3+p),-0.629,0.969,-83.1,1.11,1,0,0,1,0,2
1699,56.63,후면,3,track(3+p),-0.581,0.983,-80.1,1.11,1,0,0,1,0,2
1700,56.67,후면,4,track(4+p),-0.533,0.995,-77.1,1.11,1,0,0,1,0,2
1701,56.7,후면,4,track(4+p),-0.484,1.007,-74.1,1.11,1,0,0,1,0,2
1702,56.73,후면,4,track(4+p),-0.436,1.019,-71.1,1.11,1,0,0,1,0,2
1703,56.77,후면,4,track(4+p),-0.411,1.024,-71.2,1.11,1,0,0,1,0,2
1704,56.8,후면,4,track(4+p),-0.41,1.025,-71.4,1.11,1,0,0,1,0,2
1705,56.83,후면,4,track(4+p),-0.409,1.025,-71.4,1.11,1,0,0,1,0,2
1706,56.87,후면,4,track(4+p),-0.41,1.027,-71.5,1.11,1,0,0,1,0,2
1707,56.9,후면,4,track(4+p),-0.412,1.03,-71.6,1.11,1,0,0,1,0,2
1708,56.93,후면,4,track(4+p),-0.413,1.034,-71.7,1.12,1,0,0,1,0,2
1709,56.97,후면,4,track(4+p),-0.415,1.038,-71.7,1.12,1,0,0,1,0,2
1710,57.0,후면,4,track(4+p),-0.416,1.041,-71.8,1.13,1,0,0,1,0,2
1711,57.03,후면,4,track(4+p),-0.416,1.042,-71.8,1.13,1,0,0,1,0,2
1712,57.07,후면,4,track(4+p),-0.416,1.041,-72.0,1.13,1,0,0,1,0,2
1713,57.1,후면,5,track(5+p),-0.429,1.037,-70.0,1.13,1,0,0,1,1,3
1714,57.13,후면,5,track(5+p),-0.43,1.036,-70.1,1.13,1,0,0,1,1,3
1715,57.17,후면,5,track(5+p),-0.43,1.036,-70.1,1.13,1,0,0,1,1,3
1716,57.2,후면,5,track(5+p),-0.43,1.037,-70.2,1.13,1,0,0,1,1,3
1717,57.23,후면,5,track(5+p),-0.432,1.041,-70.3,1.13,1,0,0,1,1,3
1718,57.27,후면,5,track(5+p),-0.433,1.045,-70.3,1.14,1,0,0,1,1,3
1719,57.3,후면,5,track(5+p),-0.435,1.049,-70.4,1.14,1,0,0,1,1,3
1720,57.33,후면,5,track(5+p),-0.437,1.053,-70.4,1.15,1,0,0,1,1,3
1721,57.37,후면,5,track(5+p),-0.438,1.057,-70.5,1.15,1,0,0,1,1,3
1722,57.4,후면,5,track(5+p),-0.44,1.061,-70.5,1.16,1,0,0,1,1,3
1723,57.43,후면,5,track(5+p),-0.441,1.065,-70.5,1.16,1,0,0,1,1,3
1724,57.47,후면,5,track(5+p),-0.443,1.069,-70.5,1.16,1,0,0,1,1,3
1725,57.5,후면,5,track(5+p),-0.444,1.072,-70.6,1.17,1,0,0,1,1,3
1726,57.53,후면,5,track(5+p),-0.446,1.076,-70.6,1.17,1,0,0,1,1,3
1727,57.57,후면,5,track(5+p),-0.447,1.08,-70.6,1.18,1,0,0,1,1,3
1728,57.6,후면,5,track(5+p),-0.449,1.084,-70.6,1.18,1,0,0,1,1,3
1729,57.63,후면,5,track(5+p),-0.45,1.088,-70.5,1.18,1,0,0,1,1,3
1730,57.67,후면,5,track(5+p),-0.452,1.093,-70.5,1.19,1,0,0,1,1,3
1731,57.7,후면,5,track(5+p),-0.452,1.094,-70.4,1.19,1,0,0,1,1,3
1732,57.73,후면,5,track(5+p),-0.454,1.099,-70.4,1.2,1,0,0,1,1,3
1733,57.77,후면,5,track(5+p),-0.456,1.102,-70.5,1.2,1,0,0,1,1,3
1734,57.8,후면,5,track(5+p),-0.457,1.106,-70.5,1.2,1,0,0,1,1,2
1735,57.83,후면,5,track(5+p),-0.459,1.111,-70.5,1.21,1,0,0,1,1,2
1736,57.87,후면,5,track(5+p),-0.461,1.116,-70.4,1.21,1,0,0,1,1,3
1737,57.9,후면,5,track(5+p),-0.462,1.12,-70.4,1.22,1,0,0,1,1,3
1738,57.93,후면,5,track(5+p),-0.464,1.124,-70.3,1.22,1,0,0,1,1,3
1739,57.97,후면,5,track(5+p),-0.467,1.131,-70.3,1.23,1,0,0,1,1,3
1740,58.0,후면,5,track(5+p),-0.469,1.136,-70.2,1.24,1,0,0,1,1,3
1741,58.03,후면,5,track(5+p),-0.471,1.144,-70.2,1.24,1,0,0,1,1,3
1742,58.07,후면,5,track(5+p),-0.474,1.15,-70.1,1.25,1,0,0,1,1,3
1743,58.1,후면,5,track(5+p),-0.477,1.16,-70.0,1.26,1,0,0,1,1,3
1744,58.13,후면,5,track(5+p),-0.481,1.168,-69.9,1.27,1,0,0,1,1,3
1745,58.17,후면,5,track(5+p),-0.486,1.182,-69.6,1.28,1,0,0,1,1,3
1746,58.2,후면,5,track(5+p),-0.49,1.193,-69.4,1.3,1,0,0,1,1,3
1747,58.23,후면,5,track(5+p),-0.492,1.199,-69.1,1.3,1,0,0,1,1,3
1748,58.27,후면,5,track(5+p),-0.493,1.203,-69.0,1.31,1,0,0,1,1,3
1749,58.3,후면,5,track(5+p),-0.494,1.205,-68.8,1.31,1,0,0,1,1,3
1750,58.33,후면,5,track(5+p),-0.493,1.203,-68.8,1.31,1,0,0,1,1,3
1751,58.37,후면,5,track(5+p),-0.492,1.199,-68.7,1.3,1,0,0,1,1,3
1752,58.4,후면,5,track(5+p),-0.491,1.198,-68.7,1.3,1,0,0,1,1,3
1753,58.43,후면,5,track(5+p),-0.491,1.199,-68.6,1.3,1,0,0,1,1,3
1754,58.47,후면,5,track(5+p),-0.492,1.201,-68.6,1.3,1,0,0,1,1,3
1755,58.5,후면,5,track(5+p),-0.493,1.203,-68.6,1.31,1,0,0,1,1,3
1756,58.53,후면,5,track(5+p),-0.494,1.207,-68.5,1.31,1,0,0,1,1,3
1757,58.57,후면,5,track(5+p),-0.494,1.207,-68.5,1.31,1,0,0,1,1,3
1758,58.6,후면,5,track(5+p),-0.495,1.209,-68.5,1.31,1,0,0,1,1,3
1759,58.63,후면,5,track(5+p),-0.497,1.213,-68.5,1.32,1,0,0,1,1,3
1760,58.67,후면,5,track(5+p),-0.498,1.218,-68.4,1.32,1,0,0,1,1,3
1761,58.7,후면,5,track(5+p),-0.5,1.223,-68.4,1.33,1,0,0,1,1,3
1762,58.73,후면,5,track(5+p),-0.502,1.227,-68.4,1.33,1,0,0,1,1,4
1763,58.77,후면,5,track(5+p),-0.505,1.234,-68.4,1.34,1,0,0,1,1,4
1764,58.8,후면,5,track(5+p),-0.507,1.24,-68.4,1.35,1,0,0,1,1,4
1765,58.83,후면,5,track(5+p),-0.51,1.246,-68.3,1.35,1,0,0,1,1,4
1766,58.87,후면,5,track(5+p),-0.513,1.254,-68.3,1.36,1,0,0,1,1,4
1767,58.9,후면,5,track(5+p),-0.515,1.259,-68.3,1.37,1,0,0,1,1,4
1768,58.93,후면,5,track(5+p),-0.518,1.266,-68.2,1.37,1,0,0,1,1,4
1769,58.97,후면,5,track(5+p),-0.521,1.275,-68.2,1.38,1,0,0,1,1,4
1770,59.0,후면,5,track(5+p),-0.525,1.285,-68.2,1.39,1,0,0,1,1,4
1771,59.03,후면,5,track(5+p),-0.528,1.292,-68.2,1.4,1,0,0,1,1,4
1772,59.07,후면,5,track(5+p),-0.532,1.303,-68.2,1.41,1,0,0,1,1,4
1773,59.1,후면,5,track(5+p),-0.536,1.313,-68.1,1.42,1,0,0,1,1,4
1774,59.13,후면,5,track(5+p),-0.539,1.321,-68.1,1.43,1,0,0,1,1,4
1775,59.17,후면,5,track(5+p),-0.541,1.326,-68.1,1.44,1,0,0,1,1,4
1776,59.2,후면,5,track(5+p),-0.544,1.334,-68.1,1.45,1,0,0,1,1,4
1777,59.23,후면,5,track(5+p),-0.549,1.347,-68.1,1.46,1,0,0,1,1,4
1778,59.27,후면,5,track(5+p),-0.554,1.359,-68.1,1.47,1,0,0,1,1,4
1779,59.3,후면,5,track(5+p),-0.556,1.366,-68.1,1.48,1,0,0,1,1,4
1780,59.33,후면,5,track(5+p),-0.558,1.371,-68.1,1.49,1,0,0,1,1,4
1781,59.37,후면,5,track(5+p),-0.561,1.379,-68.1,1.49,1,0,0,1,1,4
1782,59.4,후면,5,track(5+p),-0.564,1.386,-68.1,1.5,1,0,0,1,1,4
1783,59.43,후면,5,track(5+p),-0.566,1.391,-68.1,1.51,1,0,0,1,1,4
1784,59.47,후면,5,track(5+p),-0.567,1.394,-68.2,1.51,1,0,0,1,1,4
1785,59.5,후면,5,track(5+p),-0.569,1.398,-68.2,1.51,1,0,0,1,1,4
1786,59.53,후면,5,track(5+p),-0.569,1.4,-68.2,1.52,1,0,0,1,1,4
1787,59.57,후면,5,track(5+p),-0.57,1.403,-68.3,1.52,1,0,0,1,1,4
1788,59.6,후면,5,track(5+p),-0.572,1.406,-68.3,1.52,1,0,0,1,1,4
1789,59.63,후면,5,track(5+p),-0.574,1.414,-68.4,1.53,1,0,0,1,1,4
1790,59.67,후면,5,track(5+p),-0.576,1.418,-68.4,1.53,1,0,0,1,1,4
1791,59.7,후면,5,track(5+p),-0.578,1.422,-68.4,1.54,1,0,0,1,1,4
1792,59.73,후면,5,track(5+p),-0.58,1.429,-68.4,1.55,1,0,0,1,1,4
1793,59.77,후면,5,track(5+p),-0.582,1.432,-68.5,1.55,1,0,0,1,1,4
1794,59.8,후면,5,track(5+p),-0.584,1.439,-68.5,1.56,1,0,0,1,1,4
1795,59.83,후면,5,track(5+p),-0.586,1.444,-68.6,1.56,1,0,0,1,1,4
1796,59.87,후면,5,track(5+p),-0.588,1.447,-68.7,1.57,1,0,0,1,1,4
1797,59.9,후면,5,track(5+p),-0.588,1.448,-68.8,1.57,1,0,0,1,1,4
1798,59.93,후면,5,track(5+p),-0.587,1.446,-68.9,1.56,1,0,0,1,1,4
1799,59.97,후면,5,track(5+p),-0.589,1.451,-68.9,1.57,1,0,0,1,1,4
1800,60.0,후면,5,track(5+p),-0.594,1.463,-69.0,1.58,1,0,0,1,1,4
1801,60.03,후면,5,track(5+p),-0.599,1.477,-69.1,1.6,1,0,0,1,1,4
1802,60.07,후면,5,track(5+p),-0.603,1.486,-69.2,1.61,1,0,0,1,1,4
1803,60.1,후면,5,track(5+p),-0.607,1.495,-69.3,1.62,1,0,0,1,1,4
1804,60.13,후면,5,track(5+p),-0.61,1.504,-69.4,1.63,1,0,0,1,1,4
1805,60.17,후면,5,track(5+p),-0.612,1.507,-69.5,1.63,1,0,0,1,1,4
1806,60.2,후면,5,track(5+p),-0.61,1.502,-69.7,1.63,1,0,0,1,1,4
1807,60.23,후면,5,track(5+p),-0.609,1.501,-69.8,1.62,1,0,0,1,1,4
1808,60.27,후면,5,track(5+p),-0.608,1.498,-70.0,1.62,1,0,0,1,1,4
1809,60.3,후면,5,track(5+p),-0.607,1.495,-70.2,1.62,1,0,0,1,1,4
1810,60.33,후면,5,track(5+p),-0.608,1.499,-70.4,1.62,1,0,0,1,1,4
1811,60.37,후면,5,track(5+p),-0.611,1.506,-70.6,1.63,1,0,0,1,1,4
1812,60.4,후면,5,track(5+p),-0.609,1.499,-70.8,1.62,1,0,0,1,1,4
1813,60.43,후면,5,track(5+p),-0.609,1.501,-71.0,1.62,1,0,0,1,1,4
1814,60.47,후면,5,track(5+p),-0.611,1.506,-71.2,1.63,1,0,0,1,1,4
1815,60.5,후면,5,track(5+p),-0.614,1.513,-71.4,1.64,1,0,0,1,1,4
1816,60.53,후면,5,track(5+p),-0.613,1.51,-71.7,1.63,1,0,0,1,1,4
1817,60.57,후면,5,track(5+p),-0.613,1.509,-71.9,1.63,1,0,0,1,1,4
1818,60.6,후면,5,track(5+p),-0.612,1.507,-72.1,1.63,1,0,0,1,1,4
1819,60.63,후면,5,track(5+p),-0.615,1.514,-72.4,1.64,1,0,0,1,1,4
1820,60.67,후면,5,track(5+p),-0.614,1.513,-72.6,1.64,1,0,0,1,1,4
1821,60.7,후면,5,track(5+p),-0.61,1.503,-72.9,1.63,1,0,0,1,1,4
1822,60.73,후면,5,track(5+p),-0.609,1.501,-73.2,1.62,1,0,0,1,1,4
1823,60.77,후면,5,track(5+p),-0.608,1.498,-73.5,1.62,1,0,0,1,1,4
1824,60.8,후면,5,track(5+p),-0.606,1.492,-73.8,1.61,1,0,0,1,1,4
1825,60.83,후면,5,track(5+p),-0.604,1.487,-74.1,1.61,1,0,0,1,1,4
1826,60.87,후면,5,track(5+p),-0.604,1.488,-74.4,1.61,1,0,0,1,1,4
1827,60.9,후면,5,track(5+p),-0.605,1.489,-74.7,1.61,1,0,0,1,1,4
1828,60.93,후면,5,track(5+p),-0.604,1.487,-75.0,1.61,1,0,0,1,1,4
1829,60.97,후면,5,track(5+p),-0.603,1.485,-75.4,1.61,1,0,0,1,1,4
1830,61.0,후면,5,track(5+p),-0.601,1.481,-75.8,1.6,1,0,0,1,1,4
1831,61.03,후면,5,track(5+p),-0.599,1.476,-76.1,1.6,1,0,0,1,1,4
1832,61.07,후면,5,track(5+p),-0.599,1.475,-76.5,1.6,1,0,0,1,1,4
1833,61.1,후면,5,track(5+p),-0.6,1.478,-76.8,1.6,1,0,0,1,1,4
1834,61.13,후면,5,track(5+p),-0.599,1.474,-77.2,1.59,1,0,0,1,1,4
1835,61.17,후면,5,track(5+p),-0.601,1.479,-77.7,1.6,1,0,0,1,2,4
1836,61.2,후면,5,track(5+p),-0.6,1.478,-78.2,1.6,1,0,0,1,1,4
1837,61.23,후면,5,track(5+p),-0.6,1.477,-78.6,1.6,1,0,0,1,1,4
1838,61.27,후면,5,track(5+p),-0.603,1.483,-79.1,1.61,1,0,0,1,1,4
1839,61.3,후면,5,track(5+p),-0.609,1.499,-79.5,1.62,1,0,0,1,1,3
1840,61.33,후면,5,track(5+p),-0.614,1.511,-80.0,1.64,1,0,0,1,1,3
1841,61.37,후면,5,track(5+p),-0.614,1.513,-80.4,1.64,1,0,0,1,1,3
1842,61.4,후면,5,track(5+p),-0.615,1.515,-80.9,1.64,1,0,0,1,1,3
1843,61.43,후면,5,track(5+p),-0.613,1.509,-81.3,1.63,1,0,0,1,1,3
1844,61.47,후면,4,track(4+p),-0.613,1.509,-80.7,1.63,1,0,0,1,1,2
1845,61.5,후면,4,track(4+p),-0.614,1.512,-81.1,1.63,1,0,0,1,1,2
1846,61.53,후면,4,track(4+p),-0.612,1.507,-81.5,1.63,1,0,0,1,1,2
1847,61.57,후면,4,track(4+p),-0.612,1.506,-82.0,1.63,1,0,0,1,1,2
1848,61.6,후면,4,track(4+p),-0.61,1.501,-82.4,1.62,1,0,0,1,1,2
1849,61.63,후면,4,track(4+p),-0.611,1.504,-82.9,1.63,1,0,0,1,1,2
1850,61.67,후면,4,track(4+p),-0.611,1.504,-83.3,1.63,1,0,0,1,1,2
1851,61.7,후면,4,track(4+p),-0.612,1.506,-83.8,1.63,1,0,0,1,1,2
